,Unnamed: 0,start,end,duration,round_epochs,loss,accuracy,val_loss,val_accuracy,batch_size,dropout,lr,optimizer,units
1147,1896,08/19/21-052846,08/19/21-052854,8.340507745742798,1,2.3115487098693848,0.1123666688799858,2.3105697631835938,0.11349999904632567,40,0.4,0.1,AdaBeliefOptimizer_1,250
1148,960,08/18/21-164154,08/18/21-164205,10.725635766983034,1,2.3249335289001465,0.1123666688799858,2.32399845123291,0.11349999904632567,25,0.3,0.1,AdaBeliefOptimizer_1,250
1149,905,08/18/21-154441,08/18/21-154448,6.4848456382751465,1,2.3043763637542725,0.1123666688799858,2.30401873588562,0.11349999904632567,25,0.2,1.0,Adagrad_6,250
1150,117,08/17/21-212326,08/17/21-212339,13.020684242248535,1,2.684974193572998,0.1123666688799858,2.6886234283447266,0.11349999904632567,10,0.3,1.0,RMSprop_10,250
1151,1106,08/18/21-185846,08/18/21-185854,7.39694619178772,1,2.3100621700286865,0.1123666688799858,2.3107163906097408,0.11349999904632567,25,0.5,0.1,Adam_3,250
1152,1105,08/18/21-185836,08/18/21-185846,10.10001516342163,1,2.305520534515381,0.1123666688799858,2.305448055267334,0.11349999904632567,25,0.5,0.1,AdaBeliefOptimizer_2,250
1153,1104,08/18/21-185825,08/18/21-185836,10.689831733703613,1,2.314687967300415,0.1123666688799858,2.312584638595581,0.11349999904632567,25,0.5,0.1,AdaBeliefOptimizer_1,250
1154,889,08/18/21-153300,08/18/21-153310,10.14928698539734,1,2.3089375495910645,0.1123666688799858,2.3090972900390625,0.11349999904632567,25,0.2,0.1,AdaBeliefOptimizer_2,250
1155,108,08/17/21-211724,08/17/21-211744,19.96213698387146,1,2.4717836380004883,0.1123666688799858,2.469393253326416,0.11349999904632567,10,0.3,1.0,AdaBeliefOptimizer_1,250
1156,183,08/17/21-234200,08/17/21-234211,10.704963684082033,1,2.5709776878356934,0.1123666688799858,2.576791524887085,0.11349999904632567,10,0.4,1.0,Adam_4,250
1157,989,08/18/21-165714,08/18/21-165720,6.475151538848878,1,2.3038113117218018,0.1123666688799858,2.3034777641296387,0.11349999904632567,25,0.3,2.0,Adagrad_6,250
1158,933,08/18/21-155200,08/18/21-155208,7.673432111740112,1,6.37091875076294,0.1123666688799858,5.5332932472229,0.11349999904632567,25,0.2,5.0,RMSprop_10,250
1159,642,08/18/21-103407,08/18/21-103415,7.72866940498352,1,3.5740983486175537,0.11243333667516707,2.3503379821777344,0.11349999904632567,20,0.2,5.0,Adamax_7,250
1160,935,08/18/21-155214,08/18/21-155220,6.074138402938843,1,2.3582358360290527,0.1123666688799858,2.3563060760498047,0.11349999904632567,25,0.2,5.0,SGD_12,250
1161,206,08/17/21-235456,08/17/21-235509,12.154422760009766,1,3.5286178588867188,0.11235000193119048,3.16154408454895,0.11349999904632567,10,0.4,5.0,Adam_3,250
1162,1913,08/19/21-053728,08/19/21-053734,5.545544624328613,1,2.3033835887908936,0.1123666688799858,2.303029775619507,0.11349999904632567,40,0.4,1.0,Adagrad_6,250
1163,895,08/18/21-153850,08/18/21-153859,9.264267683029177,1,2.3242475986480717,0.1123666688799858,2.326303005218506,0.11349999904632567,25,0.2,0.1,Nadam_8,250
1164,1903,08/19/21-053306,08/19/21-053314,7.356221437454224,1,2.3108975887298584,0.1123666688799858,2.3099231719970703,0.11349999904632567,40,0.4,0.1,Nadam_8,250
1165,756,08/18/21-130903,08/18/21-130915,12.429993152618408,1,2.4734265804290767,0.1123666688799858,2.473125457763672,0.11349999904632567,20,0.4,1.0,AdaBeliefOptimizer_1,250
1166,1910,08/19/21-053554,08/19/21-053601,6.110764741897582,1,2.433094024658203,0.1123666688799858,2.4297995567321777,0.11349999904632567,40,0.4,1.0,Adam_3,250
1167,1908,08/19/21-053538,08/19/21-053546,8.400236368179321,1,2.3772687911987305,0.1123666688799858,2.378655195236206,0.11349999904632567,40,0.4,1.0,AdaBeliefOptimizer_1,250
1168,1999,08/19/21-063310,08/19/21-063318,7.377379655838013,1,2.470357656478882,0.1123666688799858,2.4690983295440674,0.11349999904632567,40,0.5,2.0,Nadam_8,250
1169,2005,08/19/21-063351,08/19/21-063359,7.951120376586914,1,2.6173462867736816,0.1123666688799858,2.6166679859161377,0.11349999904632567,40,0.5,5.0,AdaBeliefOptimizer_2,250
1170,1118,08/18/21-190808,08/18/21-190815,7.287430763244629,1,2.3911302089691158,0.1123666688799858,2.390079975128174,0.11349999904632567,25,0.5,1.0,Adam_3,250
1171,617,08/18/21-102600,08/18/21-102607,7.33666205406189,1,2.30427885055542,0.1123666688799858,2.3036446571350098,0.11349999904632567,20,0.2,1.0,Adagrad_6,250
1172,1633,08/19/21-020908,08/19/21-020916,8.423644542694094,1,2.526772975921631,0.1123666688799858,2.531360626220703,0.11349999904632567,35,0.4,2.0,AdaBeliefOptimizer_2,250
1173,2013,08/19/21-063558,08/19/21-063604,6.351998567581178,1,5.8029656410217285,0.1123666688799858,5.7926578521728525,0.11349999904632567,40,0.5,5.0,RMSprop_10,250
1174,972,08/18/21-165113,08/18/21-165123,10.637851953506472,1,2.37656831741333,0.1123666688799858,2.3772966861724854,0.11349999904632567,25,0.3,1.0,AdaBeliefOptimizer_1,250
1175,920,08/18/21-154829,08/18/21-154838,8.79468297958374,1,3.381700277328491,0.1123666688799858,3.372597932815552,0.11349999904632567,25,0.2,2.0,RMSprop_9,250
1176,619,08/18/21-102615,08/18/21-102626,10.275575637817383,1,2.37740421295166,0.1123666688799858,2.372768878936768,0.11349999904632567,20,0.2,1.0,Nadam_8,250
1177,1986,08/19/21-062832,08/19/21-062838,5.8320159912109375,1,2.3778560161590576,0.11240000277757643,2.3810694217681885,0.11349999904632567,40,0.5,1.0,Adamax_7,250
1178,1985,08/19/21-062826,08/19/21-062832,5.602062463760376,1,2.3030247688293457,0.1123666688799858,2.302987575531006,0.11349999904632567,40,0.5,1.0,Adagrad_6,250
1179,912,08/18/21-154536,08/18/21-154547,10.658441305160524,1,2.5814833641052246,0.1123666688799858,2.58541202545166,0.11349999904632567,25,0.2,2.0,AdaBeliefOptimizer_1,250
1180,2012,08/19/21-063551,08/19/21-063558,6.963897228240968,1,7.766512870788574,0.11235000193119048,4.538262844085693,0.11349999904632567,40,0.5,5.0,RMSprop_9,250
1181,1033,08/18/21-175032,08/18/21-175042,10.126065969467165,1,2.3068830966949463,0.1123666688799858,2.3069252967834477,0.11349999904632567,25,0.4,0.1,AdaBeliefOptimizer_2,250
1182,199,08/17/21-235314,08/17/21-235330,16.608330965042114,1,2.585658550262451,0.1123666688799858,2.590684413909912,0.11349999904632567,10,0.4,2.0,Nadam_8,250
1183,902,08/18/21-154232,08/18/21-154240,7.313021421432495,1,2.4648945331573486,0.1123666688799858,2.36429214477539,0.11349999904632567,25,0.2,1.0,Adam_3,250
1184,1931,08/19/21-054151,08/19/21-054157,5.3372962474823,1,2.32921838760376,0.1123666688799858,2.330204963684082,0.11349999904632567,40,0.4,2.0,SGD_12,250
1185,1137,08/18/21-191420,08/18/21-191428,7.723313808441162,1,2.9980216026306152,0.1123666688799858,2.98954176902771,0.11349999904632567,25,0.5,2.0,RMSprop_10,250
1186,714,08/18/21-115733,08/18/21-115740,7.8066487312316895,1,18.219379425048828,0.11614999920129775,37.2716178894043,0.11320000141859055,20,0.3,5.0,Adamax_7,250
1187,990,08/18/21-165720,08/18/21-165727,6.884601354598999,1,2.336899995803833,0.11230000108480452,2.333471775054932,0.11069999635219574,25,0.3,2.0,Adamax_7,250
1188,702,08/18/21-115333,08/18/21-115341,7.806348085403442,1,2.430263996124268,0.10766666382551192,3.6811945438385014,0.1103999987244606,20,0.3,2.0,Adamax_7,250
1189,282,08/18/21-022245,08/18/21-022256,11.014146089553833,1,2.60919189453125,0.11065000295639038,2.612200260162353,0.1097000017762184,10,0.5,5.0,Adamax_7,250
1190,1698,08/19/21-030256,08/19/21-030302,5.995162487030028,1,2.317288398742676,0.10864999890327454,2.3170132637023926,0.1096000000834465,35,0.5,1.0,Adamax_7,250
1191,1638,08/19/21-021105,08/19/21-021111,5.97081184387207,1,2.36529803276062,0.11190000176429747,2.365769863128662,0.1088000014424324,35,0.4,2.0,Adamax_7,250
1192,426,08/18/21-054744,08/18/21-054753,8.573698043823242,1,5.321807384490967,0.10753333568572998,2.339240312576294,0.10649999976158142,15,0.3,5.0,Adamax_7,250
1193,1794,08/19/21-040206,08/19/21-040212,5.846695423126222,1,2.9405200481414795,0.10971666872501372,2.52571964263916,0.10639999806880952,40,0.2,5.0,Adamax_7,250
1194,1179,08/18/21-200236,08/18/21-200242,6.157055854797362,1,2.306903600692749,0.10696666687726973,2.307417392730713,0.1062999963760376,30,0.2,0.1,Adam_4,250
1195,98,08/17/21-205831,08/17/21-205844,12.618423461914062,1,2.29396390914917,0.10748333483934402,2.291729211807251,0.10610000044107436,10,0.3,0.1,Adam_3,250
1196,414,08/18/21-054300,08/18/21-054309,8.636098146438599,1,2.576354503631592,0.10734999924898148,2.526888370513916,0.10589999705553056,15,0.3,2.0,Adamax_7,250
1197,549,08/18/21-090028,08/18/21-090038,9.904202222824095,1,5.309408187866211,0.10644999891519548,5.7383484840393075,0.10509999841451644,15,0.5,1.0,RMSprop_10,250
1198,961,08/18/21-164205,08/18/21-164215,10.156793117523193,1,2.315226554870605,0.10055000334978104,2.313291311264038,0.10459999740123747,25,0.3,0.1,AdaBeliefOptimizer_2,250
1199,888,08/18/21-153249,08/18/21-153300,10.701321125030518,1,2.3192105293273926,0.104783333837986,2.320640087127685,0.10360000282526016,25,0.2,0.1,AdaBeliefOptimizer_1,250
1200,1074,08/18/21-180909,08/18/21-180916,6.915077447891235,1,2.4443907737731934,0.10548333078622818,2.4488086700439453,0.10360000282526016,25,0.4,5.0,Adamax_7,250
1201,1275,08/18/21-211547,08/18/21-211553,6.091944217681885,1,2.582277774810791,0.10000000149011612,2.5764222145080566,0.10360000282526016,30,0.3,2.0,Adam_4,250
1202,1998,08/19/21-063304,08/19/21-063310,5.79692816734314,1,2.424926519393921,0.09960000216960907,2.422776222229004,0.10360000282526016,40,0.5,2.0,Adamax_7,250
1203,674,08/18/21-113517,08/18/21-113525,8.231588363647461,1,2.3144567012786865,0.09943333268165587,2.3127589225769043,0.10339999943971634,20,0.3,0.1,Adam_3,250
1204,1782,08/19/21-035932,08/19/21-035938,5.883334636688232,1,2.387273073196411,0.1053166687488556,2.379226922988892,0.10339999943971634,40,0.2,2.0,Adamax_7,250
1205,1206,08/18/21-201657,08/18/21-201703,6.240866422653197,1,3.928812503814697,0.10490000247955322,2.332705497741699,0.10329999774694444,30,0.2,2.0,Adamax_7,250
1206,890,08/18/21-153310,08/18/21-153317,7.352127552032472,1,2.316103935241699,0.09929999709129332,2.313387870788574,0.10329999774694444,25,0.2,0.1,Adam_3,250
1207,1335,08/18/21-221242,08/18/21-221249,6.524318218231201,1,11.512248039245605,0.09929999709129332,2.48747992515564,0.10320000350475313,30,0.4,1.0,Adam_4,250
1208,481,08/18/21-072028,08/18/21-072042,13.614598751068115,1,2.4458014965057373,0.09929999709129332,2.4409451484680176,0.10320000350475313,15,0.4,2.0,AdaBeliefOptimizer_2,250
1209,332,08/18/21-035706,08/18/21-035717,11.599467992782593,1,2.4198229312896733,0.09929999709129332,2.4138944149017334,0.10320000350475313,15,0.2,1.0,RMSprop_9,250
1210,1555,08/19/21-010938,08/19/21-010946,7.672212600708008,1,2.4928982257843018,0.09929999709129332,2.48707127571106,0.10320000350475313,35,0.3,1.0,Nadam_8,250
1211,1640,08/19/21-021119,08/19/21-021127,7.312856435775758,1,4.386888504028319,0.09929999709129332,10.21669101715088,0.10320000350475313,35,0.4,2.0,RMSprop_9,250
1212,1705,08/19/21-030559,08/19/21-030607,8.347603559494019,1,2.4881467819213867,0.09929999709129332,2.4826583862304688,0.10320000350475313,35,0.5,2.0,AdaBeliefOptimizer_2,250
1213,1071,08/18/21-180701,08/18/21-180708,6.758849143981934,1,2.8469460010528564,0.09929999709129332,2.843026876449585,0.10320000350475313,25,0.4,5.0,Adam_4,250
1214,1798,08/19/21-040233,08/19/21-040238,5.3413217067718515,1,2.3225579261779785,0.09929999709129332,2.3220160007476807,0.10320000350475313,40,0.2,5.0,SGD_11,250
1215,998,08/18/21-165827,08/18/21-165834,7.39596700668335,1,379.13214111328125,0.09933333098888396,825.4298706054688,0.10320000350475313,25,0.3,5.0,Adam_3,250
1216,1786,08/19/21-035959,08/19/21-040005,5.307908773422241,1,2.3150150775909424,0.09929999709129332,2.3127365112304688,0.10320000350475313,40,0.2,2.0,SGD_11,250
1217,747,08/18/21-125800,08/18/21-125808,7.6132469177246085,1,2.321738719940185,0.09929999709129332,2.3197333812713623,0.10320000350475313,20,0.4,0.1,Adam_4,250
1218,169,08/17/21-232201,08/17/21-232219,18.368260145187374,1,2.332793474197388,0.09929999709129332,2.329585075378418,0.10320000350475313,10,0.4,0.1,AdaBeliefOptimizer_2,250
1219,633,08/18/21-103035,08/18/21-103043,8.599611759185791,1,3.53361177444458,0.09934999793767928,3.3951961994171143,0.10320000350475313,20,0.2,2.0,RMSprop_10,250
1220,1992,08/19/21-063109,08/19/21-063117,8.38924765586853,1,2.382119417190552,0.09929999709129332,2.3789844512939453,0.10320000350475313,40,0.5,2.0,AdaBeliefOptimizer_1,250
1221,855,08/18/21-143936,08/18/21-143944,7.653931617736816,1,2.6804039478302,0.09929999709129332,2.672750949859619,0.10320000350475313,20,0.5,5.0,Adam_4,250
1222,1345,08/18/21-221606,08/18/21-221615,8.966381311416628,1,2.5349013805389404,0.09929999709129332,2.525338649749756,0.10320000350475313,30,0.4,2.0,AdaBeliefOptimizer_2,250
1223,1140,08/18/21-191440,08/18/21-191451,10.691599130630491,1,2.612907886505127,0.09929999709129332,2.6101853847503658,0.10320000350475313,25,0.5,5.0,AdaBeliefOptimizer_1,250
